,userId,rec_movieId,pre_ranting
159,11,608,0.70203451043125398
160,11,1203,0.67837335875629745
161,11,97921,0.67227342482806507
162,11,70286,0.65648193604594429
163,11,2542,0.64133366162950689
164,11,1089,0.63084727647018812
165,12,2502,0.98838336470370403
166,12,2858,0.84497206789404777
167,12,3578,0.82158591551922111
168,12,3147,0.74243150825668813
169,12,1073,0.70180524324538318
170,12,4306,0.61059915464782044
171,12,8874,0.60181556484300081
172,12,1278,0.59740787739565748
173,12,3175,0.57519022657823327
174,12,3897,0.56633560084551682
175,12,1641,0.56596727065618924
176,12,2599,0.56497830077306688
177,12,1097,0.55815486065892606
178,12,2918,0.55500252440958953
179,12,1407,0.54453832982095596
180,13,5952,2.0838046088670241
181,13,7153,1.921186880675966
182,13,1270,1.8254027872514187
183,13,8961,1.3099321012641418
184,13,2959,1.2466005872944996
185,13,1704,1.15564889898395
186,13,2028,1.151499665258501
187,13,79132,1.0965696417553916
188,13,593,1.0154220433561627
189,13,364,1.0123194839831438
190,13,4896,1.0008019885943011
191,13,231,0.98932216529128025
192,13,8360,0.94351092265159553
193,13,509,0.91707615674810006
194,13,2858,0.89406154644267455
195,14,1210,0.93555376143286839
196,14,260,0.80894370220961198
197,14,1,0.69116974760258787
198,14,588,0.68578707713229559
199,14,2396,0.66554493864055275
200,14,3977,0.61448742078713614
201,14,2762,0.60188060360897633
202,14,2987,0.5799703002993486
203,14,2858,0.53297156465051021
204,14,595,0.50575830802723876
205,14,1198,0.50519309958294367
206,14,1197,0.46582085915617877
207,14,1200,0.45889917167974115
208,14,1917,0.45182517839181968
209,14,4306,0.43215933863431832
210,15,48,0.29340892685944364
211,15,3067,0.26720514244702648
212,15,605,0.21097050920571467
213,15,1959,0.20577936818684783
214,15,53519,0.2054395166438735
215,15,1734,0.19304108368945122
216,15,5876,0.18408270690433232
217,15,2991,0.17226464069561562
218,15,2470,0.17197384826070189
219,15,5446,0.17186662863850158
220,15,2300,0.17072395550079131
221,15,585,0.16592588795197691
222,15,337,0.16393528073231944
223,15,3247,0.16097512007032433
224,15,38038,0.15750679867276918
225,16,4973,1.2291376424507032
226,16,1193,1.0934489228167883
227,16,296,0.9870860408144011
228,16,1784,0.93843903027426423
229,16,2324,0.91593719595223988
230,16,1246,0.8711593191001048
231,16,5418,0.79326581379717009
232,16,1721,0.7809539679303138
233,16,1923,0.77382219720518441
234,16,2916,0.74601206689653443
235,16,2683,0.74258668967867369
236,16,6378,0.73392130938777789
237,16,32587,0.70824377631258439
238,16,4963,0.706976964385721
239,16,1682,0.70244623122558814
240,17,1247,0.87529878325906219
241,17,1207,0.76976732447007423
242,17,1307,0.7512442433821418
243,17,62,0.65552811918537235
244,17,4235,0.64448453019846963
245,17,553,0.64170873875425305
246,17,1552,0.62092681509235281
247,17,1,0.58664403906346163
248,17,81845,0.5816225933407404
249,17,40819,0.52914681970919741
250,17,1225,0.52144143277956345
251,17,68237,0.51335898038867989
252,17,785,0.51031545017691271
253,17,1284,0.50810816227069955
254,17,49530,0.50575867855206091
255,18,1073,2.9105490667821416
256,18,3,2.4207594467900093
257,18,1356,2.4068953957329828
258,18,1,1.8554860078040738
259,18,637,1.2900683780713249
260,18,647,1.1848862289137678
261,18,1183,1.1668415488849224
262,18,1393,1.1659630900246432
263,18,135,1.1231279951351136
264,18,107,1.1217504704902062
265,18,761,1.1068532845917276
266,18,778,1.0981618223438547
267,18,112,1.0832589879513899
268,18,673,1.0710061501078725
269,18,784,0.99582975300771526
270,19,838,1.549349792274108
271,19,299,1.4512618452023862
272,19,497,1.3840235436479689
273,19,85,1.3715979763369159
274,19,144,1.2871375412197625
275,19,290,1.2846189836536339
276,19,232,1.2840334350315805
277,19,538,1.2698425847535126
278,19,233,1.2407679346244491
279,19,909,1.2357991372068067
280,19,446,1.1439258318148835
281,19,156,1.137597613360624
282,19,1243,1.0908523459222703
283,19,2959,1.0777851101924882
284,19,280,1.0675427377591593
285,20,5952,1.6728776625977984
286,20,8961,1.5622008824823084
287,20,377,1.4783223207356575
288,20,1223,1.4725622948435904
289,20,1721,1.4457691089099802
290,20,50,1.3657964271191643
291,20,8665,1.3050939387223797
292,20,648,1.3038998611779018
293,20,589,1.2902092297181913
294,20,1221,1.1250792403906644
295,20,1197,1.1144665657004722
296,20,541,1.0879904068621002
297,20,2355,1.0688860292362112
298,20,454,1.0548160226914325
299,20,58559,1.0544294398394252
300,21,1207,2.6936987016428815
301,21,357,2.4903854306825504
302,21,1242,2.4171055538895017
303,21,1104,2.3343201612230575
304,21,2019,2.0206127856214242
305,21,1201,2.0037916423045776
306,21,1197,1.7769065297895343
307,21,1258,1.769358891914907
308,21,1220,1.7609383836218517
309,21,1307,1.7133851307755656
310,21,1247,1.6607988149940596
311,21,596,1.5799631868989059
312,21,1243,1.5688032356370312
313,21,367,1.5459825935932288
314,21,1272,1.5356328229684204
315,22,2167,2.5744003249944321
316,22,2329,2.3919030368109895
317,22,293,2.0763034338104958
318,22,380,2.0202521100161701
319,22,2628,1.9566455596867791
320,22,1261,1.8878753027845012
321,22,3175,1.6817968413822517
322,22,4308,1.5763939705794563
323,22,8874,1.5672338327260635
324,22,5378,1.5355088633768452
325,22,520,1.5102828733651041
326,22,10,1.508324133304789
327,22,1676,1.5056989996123928
328,22,2699,1.4960463356977463
329,22,7458,1.4873563656424074
330,23,1249,0.39234123662330433
331,23,4025,0.36241753083021444
332,23,5010,0.32743742129987957
333,23,35836,0.3180813593798093
334,23,141,0.30929110589128378
335,23,2302,0.30698164490921853
336,23,1370,0.30139420476213619
337,23,33004,0.30071285948454829
338,23,1081,0.29546228755306081
339,23,1127,0.29017107358389027
340,23,68157,0.27924932123175661
341,23,1224,0.27777198668808067
342,23,4701,0.27129203155054632
343,23,3022,0.26814984024189181
344,23,4874,0.26733625185305498
345,24,32,1.4571075474531374
346,24,733,1.4520868830687217
347,24,480,1.3702358443143827
348,24,1,1.2606693929535526
349,24,349,1.1954626049536858
350,24,153,1.0421358790193054
351,24,434,1.025317942795904
352,24,110,0.9750246053151348
353,24,10,0.94400956526740221
354,24,329,0.93569252478094733
355,24,593,0.90130617986548467
356,24,377,0.88045698857272325
357,24,208,0.87463930746583274
358,24,292,0.87440196420237803
359,24,364,0.85628209987198556
360,25,733,1.6124440051626305
361,25,648,1.5094942055206795
362,25,736,1.4598807781741749
363,25,62,1.4158583689164275
364,25,1,1.4148306285423042
365,25,6,1.2364310667783149
366,25,805,1.017649577283549
367,25,141,1.01679733330077
368,25,7,1.0162138463513029
369,25,376,0.9918428919597011
370,25,95,0.98270020804576608
371,25,25,0.93832690578257871
372,25,852,0.90229216761375008
373,25,36,0.86663940032399245
374,25,1210,0.85058992595254534
375,26,46578,1.9535057014620778
376,26,4886,1.9279255023710355
377,26,70286,1.8470540403771989
378,26,34405,1.8299368860003444
379,26,54997,1.765069896026725
380,26,56367,1.7482482515874826
381,26,6377,1.7463398165158188
382,26,6378,1.7227203186100788
383,26,30707,1.714705459663054
384,26,1682,1.6556409959667091
385,26,3949,1.6066956992398644
386,26,5445,1.5933324787872807
387,26,736,1.4832850982302128
388,26,55269,1.4771767376848801
389,26,745,1.4359697985943329
390,27,608,1.5408264583952258
391,27,2959,1.3903391883781826
392,27,318,1.2325229176617234
393,27,1617,1.2083304332005298
394,27,1193,1.1472988772140995
395,27,47,1.1005362628547635
396,27,1358,0.96462916525981024
397,27,32,0.93139584772617645
398,27,2028,0.92453772006233748
399,27,2571,0.78817231659777975
400,27,2716,0.78476165333177594
401,27,16,0.76392580251381892
402,27,457,0.73234069279878389
403,27,1682,0.69022962389683029
404,27,858,0.68829023814005164
405,28,923,2.0880293718972478
406,28,969,1.8784779521566746
407,28,1247,1.8489514823472808
408,28,912,1.7370986261329135
409,28,1358,1.6899321841768389
410,28,910,1.5981955318291594
411,28,1207,1.4924105176545521
412,28,1084,1.4182720417847503
413,28,1307,1.3884038763175794
414,28,919,1.3438354362681715
415,28,1224,1.3390642884193182
416,28,1204,1.3310939895701617
417,28,1954,1.2634696347296619
418,28,5060,1.2495229294210919
419,28,911,1.2305461568351042
420,29,79132,0.8468452501574697
421,29,33794,0.7303293403404687
422,29,59315,0.66838001225230415
423,29,260,0.64173017326631387
424,29,2959,0.6223135643391372
425,29,7153,0.50786422065345216
426,29,5952,0.50109810994479942
427,29,2858,0.49560563021599535
428,29,70286,0.42768097589701065
429,29,54286,0.42498858514707327
430,29,4993,0.41274625695909717
431,29,1527,0.40261707289938986
432,29,2329,0.3922552225287691
433,29,3386,0.38187794805136183
434,29,44191,0.37631923833640674
435,30,4874,0.27296605221483378
436,30,1748,0.23161444036432244
437,30,1693,0.2251525419515111
438,30,3916,0.22061420004173543
439,30,2431,0.21202735324167116
440,30,33493,0.20132190423138688
441,30,6502,0.19646551352809083
442,30,994,0.19489125391287832
443,30,151,0.18687547826427239
444,30,4975,0.17910649207622048
445,30,719,0.17519685816855235
446,30,4019,0.17012634447022779
447,30,1719,0.16335522925748505
448,30,2303,0.16098827087699613
449,30,6539,0.1609465631783189
450,31,48516,2.5834039376122631
451,31,3578,2.1053696051256123
452,31,46578,1.8509997904491955
453,31,1213,1.8389184424954741
454,31,4226,1.8127263817183343
455,31,48780,1.800608455575966
456,31,6377,1.5845603339475174
457,31,60069,1.5320967965192105
458,31,1,1.5258940482044392
459,31,79132,1.5011945965847577
460,31,3949,1.4554061190251188
461,31,750,1.429950577030795
462,31,1136,1.4178072655000014
463,31,56367,1.3766102270746168
464,31,4973,1.3329176054660685
465,32,10,2.697887692224664
466,32,329,2.4696156337998056
467,32,185,2.4401499182531521
468,32,161,2.3196368207041993
469,32,454,2.2069899037659151
470,32,253,2.1030209540450731
471,32,500,1.9368943061918782
472,32,339,1.6162236554905181
473,32,47,1.3619490035065924
474,32,160,1.2977056096075932
475,32,21,1.2471707025872485
476,32,474,1.2330123670377378
477,32,39,1.1752851458503903
478,32,34,1.1625802569740471
479,32,587,1.1534458109497674
480,33,1923,1.7533834958514309
481,33,1732,1.6879449769029349
482,33,1674,1.6478940813493481
483,33,39,1.6403380954204989
484,33,3996,1.6377237567057628
485,33,480,1.5996612172978328
486,33,1288,1.4847691899538249
487,33,1278,1.4343022670943224
488,33,4571,1.4186289310127385
489,33,1968,1.3878062407305367
490,33,253,1.3603478951136245
491,33,4034,1.2420008853674185
492,33,2160,1.2183525620149251
493,33,778,1.2103144610753473
494,33,3421,1.1979893750164647
495,34,1233,2.1621880686607127
496,34,1584,1.8934013955528157
497,34,266,1.8292782888540196
498,34,908,1.7968831298618411
499,34,111,1.7592597735825808
500,34,2,1.7532732827031354
501,34,1225,1.7358054438357611
502,34,2395,1.6611027593659871
503,34,1203,1.6212757491726437
504,34,2329,1.5882029528757093
505,34,1199,1.478714051277227
506,34,1291,1.4375976598108551
507,34,1197,1.4044945165480591
508,34,223,1.4014913561609301
509,34,1784,1.3823064540625767
510,35,527,0.44625345539439021
511,35,1219,0.37985926784672314
512,35,357,0.31055176018970942
513,35,858,0.29217461853483662
514,35,1653,0.2803184546472211
515,35,1221,0.27927170230064002
516,35,306,0.27260125864821438
517,35,595,0.25874901319127153
518,35,1380,0.25773421494324467
519,35,3067,0.2558286870589066
520,35,720,0.25424856423045195
521,35,342,0.25344809993755463
522,35,3101,0.25001846504713959
523,35,32,0.24468093684170489
524,35,1321,0.24097451479182858
525,36,150,2.2133503670585153
526,36,235,2.1613758524358424
527,36,337,2.1575454590093317
528,36,17,2.110531925277908
529,36,342,1.9994804498598902
530,36,497,1.9762492101562652
531,36,162,1.7626544584490476
532,36,247,1.7305744853806451
533,36,555,1.7263466482219332
534,36,194,1.7200792600873942
535,36,471,1.6673541560443583
536,36,500,1.6566852510877728
537,36,105,1.5931535184911441
538,36,266,1.5915447029700469
539,36,474,1.5546520395997998
540,37,588,1.7110743582722661
541,37,4306,1.1467580047228549
542,37,3408,1.0096652793505003
543,37,1721,1.0021132282799827
544,37,1210,0.9481779613075495
545,37,318,0.9302465747418287
546,37,1682,0.92968013576240305
547,37,1247,0.90033839398071613
548,37,919,0.86010110065152701
549,37,527,0.82531537459905857
550,37,4246,0.82201753789913523
551,37,1259,0.80056442846155229
552,37,2396,0.79423577972533332
553,37,260,0.77599678345108125
554,37,1079,0.75404538255068454
555,38,1617,1.6622804563418663
556,38,2997,1.6492620608160951
557,38,1961,1.4614798894598473
558,38,59315,1.4329957416355725
559,38,1208,1.4017274798851918
560,38,5995,1.383710917963811
561,38,48516,1.374658678568196
562,38,34,1.2776433063033155
563,38,1645,1.2415919649608018
564,38,2329,1.2315353277449053
565,38,44191,1.217858642700075
566,38,3147,1.1761691929231743
567,38,99114,1.1443733295973053
568,38,2762,1.1358109896630837
569,38,4306,1.1225033211835893
570,39,292,2.1334379044769909
571,39,349,2.0347449033373595
572,39,329,2.0186982709411279
573,39,161,1.8784706742937742
574,39,208,1.5497913051020999
575,39,163,1.5493897177645426
576,39,608,1.3674241523000645
577,39,246,1.3442260573072695
578,39,173,1.32097908077771
579,39,32,1.3170555519763933
580,39,337,1.2813172450350478
581,39,196,1.248869087587543
582,39,39,1.1831272955808558
583,39,204,1.1299725772584051
584,39,111,1.0687377318833009
585,40,2571,2.2015780251452428
586,40,5952,2.0944093820797094
587,40,59315,1.7698102049665583
588,40,60069,1.5722706711526355
589,40,72998,1.4887180812539942
590,40,112552,1.4724867254988199
591,40,1210,1.4619701720741154
592,40,115713,1.3627838959639158
593,40,91529,1.354425109044056
594,40,46578,1.3472711105465864
595,40,112852,1.2433079533747315
596,40,48394,1.1952997847300619
597,40,1291,1.1861932239048967
598,40,57669,1.1600396018292809
599,40,56367,1.1244003145177037
600,41,6874,1.6889406549365003
601,41,3527,1.5851543803634605
602,41,750,1.5616020416289125
603,41,2628,1.5557751361511079
604,41,150,1.4829244747460175
605,41,1036,1.2348371313597621
606,41,4886,1.2128817566101873
607,41,58559,1.1882415542348621
608,41,3196,1.1822477319187965
609,41,4995,1.1611153213679675
610,41,1183,1.1022219227569798
611,41,2054,1.0964544274258314
612,41,3882,1.0811430711352294
613,41,1265,1.0720733206568358
614,41,2324,1.0713601115574587
615,42,593,2.0958199862260591
616,42,1240,2.0235147439795806
617,42,3578,1.9884976488937145
618,42,1,1.9743138261270494
619,42,54286,1.8274943870616704
620,42,377,1.5614318998400136
621,42,5418,1.5601831366504046
622,42,1270,1.4584876669706432
623,42,150,1.4534008085596803
624,42,6539,1.3949352088773921
625,42,4306,1.3726037302102922
626,42,8368,1.2957356889538836
627,42,72998,1.2671049010986772
628,42,1197,1.260351854147618
629,42,6365,1.2484798210870462
630,43,2599,1.8273139938331195
631,43,377,1.7508461936048829
632,43,1265,1.4523916431358832
633,43,364,1.4309181429096252
634,43,1784,1.3790125848589603
635,43,1721,1.3557399151873455
636,43,1042,1.3466631362559482
637,43,3977,1.1995398894010263
638,43,2028,1.1901961397348235
639,43,2580,1.1249090997925197
640,43,2712,1.1134708628300485
641,43,1060,1.079544789353446
642,43,3253,1.0693723071469785
643,43,4308,1.0635850535129603
644,43,1682,1.0522590183085228
645,44,1073,2.1032639963935251
646,44,1356,1.6393457298896033
647,44,832,1.6036516475513793
648,44,376,1.5661802806808378
649,44,7,1.4721731451796369
650,44,653,1.3848187822704721
651,44,608,1.3367098887503035
652,44,852,1.3265576229879201
653,44,36,1.2783021642415089
654,44,708,1.2228200829419764
655,44,79,1.1648647206743155
656,44,719,1.1631211723187098
657,44,762,1.0773924568675324
658,44,52,0.99429976968567302
659,44,1210,0.97111976654826093
660,45,904,0.66606014618635401
661,45,2997,0.65054089959419881
662,45,750,0.55738228089212394
663,45,912,0.54263537079368851
664,45,969,0.52009015755562782
665,45,1219,0.5126991936720513
666,45,541,0.50891662836435192
667,45,953,0.48264444658835937
668,45,7361,0.4733259190559424
669,45,3101,0.47219365806629476
670,45,1206,0.46621901016496287
671,45,3949,0.46610600367601718
672,45,1304,0.4558579798611142
673,45,342,0.4537034123379754
674,45,2396,0.45368706543792997
675,46,2571,1.9004791966766152
676,46,59315,1.642987279201813
677,46,16,1.3149257575176359
678,46,72998,1.1611599693997214
679,46,1198,1.122357005874342
680,46,2011,1.0724063909183816
681,46,6539,1.065844762726722
682,46,78499,1.0207392412097192
683,46,480,1.0147839445915268
684,46,8961,0.98895496270339012
685,46,4306,0.95218829174765229
686,46,40815,0.89930993729592112
687,46,54001,0.88167200641092636
688,46,69844,0.86286447623698415
689,46,60069,0.84517030823712025
690,47,590,2.807478984753736
691,47,47,2.0884938808411837
692,47,454,1.6125567359043338
693,47,377,1.6107098584206332
694,47,480,1.5942319598841794
695,47,185,1.5877414883128462
696,47,318,1.4736506335721644
697,47,364,1.3880998625092573
698,47,589,1.2507863426871351
699,47,356,1.239385541195031
700,47,225,1.1841857797177822
701,47,317,1.1623405636093875
702,47,21,1.1166873292897082
703,47,553,1.1096157103619477
704,47,367,1.0924986848044558
705,48,912,0.65218634230291284
706,48,108932,0.53140418342737161
707,48,7090,0.50403638508947457
708,48,30707,0.50091881248212211
709,48,101864,0.49753682541101385
710,48,2683,0.4971301071189354
711,48,2109,0.49324449351479294
712,48,235,0.48081908196115281
713,48,33493,0.47847440591399204
714,48,60074,0.47398270176918927
715,48,8970,0.46713685212935574
716,48,3911,0.46346673484642459
717,48,88129,0.46011569525073071
718,48,116823,0.46004842397999957
719,48,1223,0.45665764358881444
720,49,1200,1.8463671399936428
721,49,32,1.7162024603315553
722,49,541,1.613610091822864
723,49,1097,1.510823049927595
724,49,1207,1.479091587889019
725,49,442,1.473170669612222
726,49,1240,1.432683288560761
727,49,3471,1.3699105492471049
728,49,62,1.2859694210274686
729,49,1250,1.2853837424051893
730,49,1201,1.2352150492278635
731,49,953,1.2312627525287558
732,49,2528,1.2279044796015359
733,49,1234,1.182314311481699
734,49,2005,1.1265149213936283
735,50,329,1.8578670652966558
736,50,592,1.8237655017624155
737,50,153,1.7486940943799059
738,50,500,1.4324069865374265
739,50,350,1.4108877141079588
740,50,266,1.4048690510424227
741,50,474,1.2801823079160222
742,50,173,1.2154886205116531
743,50,225,1.183768641456372
744,50,317,1.1605638284374384
745,50,593,1.1464191421494876
746,50,508,1.1263487735912472
747,50,288,1.1182502284123874
748,50,11,1.1166676361541845
749,50,736,1.1097626263598761
750,51,2762,1.8713928572090219
751,51,785,1.0878684152059712
752,51,2716,1.0478581564241967
753,51,2712,0.97545893397374583
754,51,2707,0.94495543365737722
755,51,2355,0.93664053865406705
756,51,1513,0.93196236740168736
757,51,3081,0.79811069950642954
758,51,969,0.76801851013972788
759,51,2706,0.74961170243800934
760,51,3203,0.74862525575016858
761,51,2580,0.74665388546606604
762,51,2959,0.73815176766466983
763,51,2770,0.70345832584959944
764,51,3793,0.69291082818535388
765,52,2997,1.4155575816444954
766,52,69844,1.3425123751970791
767,52,81834,1.2793013824008668
768,52,88125,1.2685400499162318
769,52,41566,1.1756214827538221
770,52,2324,1.0621352256113328
771,52,6711,0.94651172530561656
772,52,5418,0.92676375995598526
773,52,3911,0.92180135252165452
774,52,33679,0.91744811243212709
775,52,3481,0.91515787650974634
776,52,81845,0.91093983796207056
777,52,2336,0.90830559537145761
778,52,45722,0.87918391392420037
779,52,4995,0.8776006733326569
780,53,2858,1.2989097291253768
781,53,2959,0.94979873693628392
782,53,2712,0.81749180633804941
783,53,785,0.76785542950274777
784,53,2580,0.73092163210562067
785,53,2881,0.68510889041100465
786,53,1220,0.6771560136816388
787,53,223,0.65887239346247317
788,53,1747,0.64721376625418103
789,53,2028,0.64708804931878749
790,53,2770,0.64288924221331012
791,53,508,0.63325150078415704
792,53,2692,0.6266630012054939
793,53,2683,0.60768595463228192
794,53,1517,0.59001971731509206
795,54,58559,1.6044474450674868
796,54,49530,1.0849780289246782
797,54,74458,1.069088146039578
798,54,50872,1.0600485536875262
799,54,63082,1.0444597407271403
800,54,1,0.89900782330491269
801,54,7153,0.83228621108036938
802,54,296,0.78205634383589051
803,54,59369,0.75652880935744882
804,54,49272,0.7494532076951822
805,54,5445,0.73667561808469573
806,54,3623,0.7207183999553427
807,54,6016,0.71787275889853097
808,54,7293,0.71085105579738683
809,54,70286,0.6751509045818932
810,55,3,2.4941323732150744
811,55,62,2.4382557923319323
812,55,1356,2.3772419897250918
813,55,852,1.7961846313236021
814,55,25,1.7949333928484155
815,55,628,1.7305015278744182
816,55,36,1.6081005783248064
817,55,762,1.5587658750138857
818,55,52,1.3146784340618687
819,55,135,1.2101272905546598
820,55,17,1.1800970400504673
821,55,1210,1.1244710012159689
822,55,86,1.1157446268057443
823,55,1393,1.1128846433152315
824,55,673,1.0741487533491938
825,56,8636,0.55068645103008507
826,56,3450,0.48507105830971897
827,56,3753,0.47305490658652294
828,56,109374,0.41965658068169942
829,56,86882,0.4144562867344409
830,56,2908,0.40093245982474329
831,56,2692,0.39137697621483913
832,56,3793,0.36781785624772334
833,56,3745,0.36197596005547344
834,56,58998,0.35595957988398208
835,56,454,0.34294797885688322
836,56,55269,0.32694656962466606
837,56,1357,0.32638805580361374
838,56,71899,0.32455358055979799
839,56,106782,0.32422763822982537
840,57,2406,2.0289057304966729
841,57,2352,1.5973107773348159
842,57,4993,1.5036190177265378
843,57,515,1.4985970589427495
844,57,1183,1.4564771139358252
845,57,62,1.4558162329952387
846,57,333,1.4493470846925844
847,57,2167,1.2287274643044854
848,57,1608,1.1925676773002634
849,57,553,1.1743538932895179
850,57,1188,1.1676385755740084
851,57,1131,1.1658630529544585
852,57,141,1.1433092204871662
853,57,319,1.1350177746525647
854,57,1090,1.1053255876096735
855,58,3363,1.3249636518678463
856,58,32,1.0964446241509573
857,58,1957,1.0365817387524752
858,58,3578,1.0169180759034784
859,58,4023,1.0143073845952251
860,58,345,0.99484257391879805
861,58,3548,0.99101229777437594
862,58,4039,0.98899677769503702
863,58,3753,0.98061346156460738
864,58,913,0.94193492588512906
865,58,923,0.93292164465166116
866,58,2881,0.93142991407848152
867,58,3988,0.92948529251272938
868,58,1032,0.92119562721684733
869,58,3751,0.90111593252952615
870,59,2762,1.9366177157027458
871,59,4226,1.7363149174561443
872,59,260,1.5205145086466794
873,59,6539,1.4729520751046059
874,59,457,1.394421951672975
875,59,1208,1.2842503657154949
876,59,1,1.2462941055459271
877,59,1089,1.2283390804249938
878,59,608,1.1585297787800879
879,59,16,1.1489408988241645
880,59,2571,1.0818619052724237
881,59,1198,1.0728604474541137
882,59,592,1.0727446979691928
883,59,1617,1.0461614665878165
884,59,1704,1.0254039150327499
885,60,1206,1.8779630367909799
886,60,1148,1.5301613407345944
887,60,1213,1.491862553290126
888,60,2692,1.248307013739248
889,60,6711,1.2467888776332605
890,60,6016,1.2401043364033018
891,60,2858,1.2285879429752675
892,60,4878,1.1916716756730428
893,60,1222,1.1831447024346264
894,60,1584,1.1041656584996264
895,60,1252,1.0627154996643839
